site,plot,fwd,cwd,fwd_cwd,fwd_cwd_litter,h_ground_cnt,h_not_ground_cnt,h_per_ground,h_ng_tgi,h_ng_vari,h_l1_cnt,h_l1_per,h_l1_mean,h_l1_median,h_l1_std,h_l1_tgi,h_l1_vari,h_l1_skew,h_l1_kurt,h_l2_cnt,h_l2_per,h_l2_mean,h_l2_median,h_l2_std,h_l2_tgi,h_l2_vari,h_l2_skew,h_l2_kurt,h_l3_cnt,h_l3_per,h_l3_mean,h_l3_median,h_l3_std,h_l3_tgi,h_l3_vari,h_l3_skew,h_l3_kurt,h_l4_cnt,h_l4_per,h_l4_mean,h_l4_median,h_l4_std,h_l4_tgi,h_l4_vari,h_l4_skew,h_l4_kurt,h_l5_cnt,h_l5_per,h_l5_mean,h_l5_median,h_l5_std,h_l5_tgi,h_l5_vari,h_l5_skew,h_l5_kurt,h_GC_cnt,h_GC_per,h_GC_mean,h_GC_median,h_GC_std,h_GC_tgi,h_GC_vari,h_GC_skew,h_GC_kurt,h_US_cnt,h_US_per,h_US_mean,h_US_median,h_US_std,h_US_tgi,h_US_vari,h_US_skew,h_US_kurt,h_MS_cnt,h_MS_per,h_MS_mean,h_MS_median,h_MS_std,h_MS_tgi,h_MS_vari,h_MS_skew,h_MS_kurt,h_OS_cnt,h_OS_per,h_OS_mean,h_OS_median,h_OS_std,h_OS_tgi,h_OS_vari,h_OS_skew,h_OS_kurt,h_zmax,h_zmean,h_zsd,h_zskew,h_zkurt,h_pzabovezmean,h_pzabove2,h_zq5,h_zq10,h_zq15,h_zq20,h_zq25,h_zq30,h_zq35,h_zq40,h_zq45,h_zq50,h_zq55,h_zq60,h_zq65,h_zq70,h_zq75,h_zq80,h_zq85,h_zq90,h_zq95,h_zpcum1,h_zpcum2,h_zpcum3,h_zpcum4,h_zpcum5,h_zpcum6,h_zpcum7,h_zpcum8,h_zpcum9,per_gap,s_l1_na_per,s_l1_zero_per,s_l1_prop_mn,s_l1_prop_sd,s_l1_prop_sk,s_l1_prop_ku,s_l2_na_per,s_l2_zero_per,s_l2_prop_mn,s_l2_prop_sd,s_l2_prop_sk,s_l2_prop_ku,s_l3_na_per,s_l3_zero_per,s_l3_prop_mn,s_l3_prop_sd,s_l3_prop_sk,s_l3_prop_ku,s_l4_na_per,s_l4_zero_per,s_l4_prop_mn,s_l4_prop_sd,s_l4_prop_sk,s_l4_prop_ku,s_l5_na_per,s_l5_zero_per,s_l5_prop_mn,s_l5_prop_sd,s_l5_prop_sk,s_l5_prop_ku
TCU,18,11.240472684549607,7.342080724962906,18.582553409512514,33.42779095394465,1735143,4674861,27.06929668,-1.50336552,116191.2587,287593,6.151904837,0.32007374,0.35,0.132241562,-16.20525883,81096.58136,-0.587598463,-0.763819562,572064,12.23702694,0.743433563,0.745,0.135119012,-14.12088904,75842.69466,0.010767536,-1.066178851,339683,7.266162566,1.236964673,1.227,0.141093312,-9.889602014,100679.4053,0.150810508,-1.087168784,953331,20.39271328,1.776702688,1.766,0.143058769,3.729343419,123875.3548,-0.101437601,-1.287381698,2522107,53.95041692,4.34212654,3.694,2.23606556,2.186774135,128533.4053,1.588464666,2.929917145,859657,18.38893178,0.60180112,0.631,0.240627389,-14.81820222,77600.35037,-0.416963873,-0.67233382,2168556,46.38760382,1.968421915,1.928,0.496782585,2.197211452,112197.863,0.222794259,-0.647893619,1521170,32.5393632,4.893490099,4.455,1.49901045,1.407191886,131869.8407,0.831315323,-0.20369342,125395,2.682325742,10.78835578,10.256,1.649561711,-9.52276246,259695.4006,1.264042687,1.374424988,19.381,2.905457918,2.294656827,1.641403754,6.392304815,36.80648473,53.95041692,0.448,0.661,0.841,1.104,1.449,1.633,1.745,1.892,1.978,2.15,2.419,2.723,3.015,3.443,3.848,4.337,5.108,6.07,7.511,42.21799243,75.33700538,88.86370409,95.47672541,98.19234158,99.29342084,99.80946685,99.95107788,99.99681268,41.75800582,12.61549396,86.03411514,13.97245558,36.50399461,2.248113624,3.059753608,9.648811635,85.2075204,10.99210713,32.40815253,2.71768079,5.416314483,7.198306281,85.92095977,8.30189132,28.3751675,3.292180975,8.88395197,7.125132932,84.22545197,8.203863878,28.23825796,3.316647564,9.038939618,10.70481903,86.70439195,11.85077761,33.98871126,2.540394782,4.456674361
TCU,19,8.629218799297583,0,8.629218799297583,40.627770698106644,1973579,4454281,30.70351563,-3.141520648,74560.61897,121489,2.727466004,0.322524393,0.343,0.125488649,-6.279770392,72072.36903,-0.557942534,-0.655164829,193908,4.353295178,0.724076217,0.709,0.1434692,-4.455263371,96447.3316,0.24654664,-1.161194118,91382,2.051554448,1.247538388,1.248,0.145381429,-1.966710769,312285.4929,0.00964964,-1.218877723,97832,2.196358963,1.757768266,1.759,0.14288181,-3.842723468,224105.1817,-0.042945454,-1.177798657,3948798,88.65174873,7.471329434,7.261,3.245232909,-2.990061178,64263.18791,0.318092708,-0.628021077,315397,7.080761182,0.569400904,0.575,0.238550574,-5.158052343,87058.24474,-0.156035593,-0.771455036,476251,10.69198373,2.142014131,2.215,0.587714842,-5.346935582,207844.4625,-0.31634589,-1.150284246,2338286,52.4952512,5.926917137,5.909,1.688543257,-4.489391507,47185.41333,-0.012077497,-1.173871303,1323475,29.71242721,11.26562687,10.979,1.58756702,0.514670728,71709.06472,1.26558655,4.100304032,42.596,6.734797797,3.719818605,0.2440851,2.959940226,48.80484639,88.67080905,0.72,1.706,2.653,3.236,3.762,4.374,4.985,5.514,6,6.569,7.194,7.666,8.273,8.942,9.673,10.436,10.967,11.654,12.701,29.00126778,67.51157376,95.25119453,99.88233728,99.97270027,99.97716791,99.98071508,99.98439695,99.99766515,36.54245512,18.49629368,80.65654783,20.41730674,42.69069247,1.620605306,0.628587517,13.23319027,82.61802575,14.92185265,37.18043845,2.159264634,2.680350669,10.75683252,82.90119131,12.26713034,33.98755905,2.518121516,4.368975155,8.463726885,84.85064011,9.633296586,30.55999699,2.971084356,6.855609667,4.266021562,91.03747099,4.835774594,22.21614766,4.515520314,18.42210703
TCU,2,17.102799378661327,35.77180761448141,52.874606993142734,162.24016923991988,1881685,3097142,37.79374138,-2.9563269,148891.7409,184926,5.970859586,0.295864178,0.305,0.131236328,-14.34129562,250932.9301,-0.304768336,-0.911363755,229850,7.421358142,0.724104851,0.71,0.14058751,-16.81501203,296895.0658,0.247888743,-1.067018985,148853,4.806140629,1.242318563,1.239,0.144319864,-13.48814083,311657.4811,0.071229613,-1.199460359,121016,3.907344255,1.743105647,1.742,0.143036171,-11.58683292,217487.2386,0.043287339,-1.172095095,2374233,76.65883579,13.7036013,15.412,7.139026112,0.347641233,115299.1044,-0.151061343,-1.155742858,414776,13.39221773,0.533175688,0.54,0.252866205,-15.71211678,276403.0559,-0.075465095,-0.940941041,449494,14.51318667,1.87781238,1.803,0.582423219,-11.36995293,263424.7756,0.300882269,-1.114290565,584011,18.85644895,5.478674434,5.224,1.741162479,0.256067686,110371.8431,0.344370806,-1.126501798,1610597,52.00268506,17.93604322,17.942,4.191215923,1.475613183,101571.8387,0.077623439,-0.089343401,47.32,11.11990302,8.590258717,0.300034615,2.033656572,49.39708932,77.89197266,0.444,0.729,1.155,1.723,2.499,3.383,4.53,6.143,8.105,10.765,13.58,15.299,16.803,17.513,18.432,19.486,20.307,21.558,24.102,35.69545916,47.50946782,56.54791676,77.15323746,94.36412298,98.25505986,99.51434727,99.78863887,99.97139231,40.57074816,12.64124294,85.98163842,14.01939972,36.53171969,2.243913448,3.042097192,8.88252149,86.24641834,10.12157593,31.2358215,2.874412948,6.295191753,7.137758744,84.29693076,8.34235546,28.25153882,3.303339283,8.972646605,5.865724382,84.204947,6.866720848,25.79747706,3.731504713,11.98766187,3.280651674,90.40683237,3.784963309,19.58389466,5.227288437,25.38754451
TCU,21,16.280905216531433,25.50813853450744,41.789043751038875,96.57904038467814,2042127,4376677,31.81475864,-5.793940489,149731.9105,165603,3.783761059,0.280449569,0.291,0.138986344,-8.123873507,75624.45122,-0.135957966,-1.236760978,295280,6.746671047,0.756794592,0.757,0.138985735,-8.982504868,70342.70301,-0.035097444,-1.109374288,263980,6.031516605,1.23861591,1.231,0.148051397,-3.782999815,121918.8387,0.114371541,-1.245808283,728291,16.64027297,1.751400219,1.757,0.101546946,-8.753237239,266107.9541,0.036427028,0.112185158,2923483,66.79686438,8.923535359,6.478,5.850964609,-4.784399784,135470.4702,0.717335007,-0.74579015,460883,10.53043211,0.585635827,0.627,0.267492934,-8.673984204,72240.52382,-0.375789891,-0.943607848,1338386,30.57995827,1.837443441,1.764,0.459387332,-6.720881043,222239.323,0.577125897,-0.007506073,1444349,33.00104166,5.293608545,5.07,1.512692226,-7.423393231,158753.8092,0.520228205,-0.610619914,1133019,25.88765404,15.5207247,15.406,3.516825426,-1.450591685,84107.92368,0.268041237,-0.280619999,28.903,6.388456896,5.991190179,1.093623752,3.01765656,33.74976038,66.79686438,0.607,0.96,1.365,1.673,1.758,1.824,2.208,2.829,3.586,4.048,4.672,5.515,6.181,7.169,9.461,12.912,14.758,16.448,18.44,40.44122015,61.80043303,73.30394851,77.78156557,84.16966821,92.26440124,97.3281991,99.49833617,99.96118023,33.31419484,19.54225352,79.78873239,21.55783099,43.60187024,1.534338894,0.355929631,16.57696448,79.47613922,18.58720847,40.79546094,1.789257134,1.213556778,14.52930728,79.78685613,16.41542806,38.63818413,2.002350024,2.026576159,15.38189533,77.65205092,17.341029,39.5520101,1.910227426,1.662664487,9.583982702,85.07364194,10.71071924,32.33981515,2.741756884,5.525905245
TCU,3,9.157810879572096,108.12103387611376,117.27884475568585,177.23520595316165,1822655,4303344,29.75277991,-6.574291461,144118.4054,270772,6.292130027,0.313402213,0.328,0.125778933,-11.00567013,409913.9173,-0.525817216,-0.544139586,510469,11.8621472,0.742269435,0.73,0.142484482,-15.96538077,234934.2057,0.129283219,-1.168361296,359738,8.359499031,1.231676595,1.224,0.145669066,-17.06920001,260280.9235,0.154222205,-1.199736416,238979,5.553332478,1.735069312,1.727,0.143772773,-17.03297847,273562.7364,0.128634147,-1.191086457,2661770,61.853526,9.884263667,8.038,7.029883088,-3.047097234,86356.67468,1.007310501,0.410979143,781241,18.15427723,0.593627421,0.613,0.245767877,-14.24638398,295580.8006,-0.289216063,-0.791828176,979203,22.75446722,1.843750485,1.749,0.589417349,-16.78500291,238559.2352,0.322881301,-1.164894124,1049363,24.38482724,5.259684514,4.749,1.68718358,-4.848757609,115742.6046,0.591336656,-0.860927139,1231921,28.62706305,16.10707032,14.776,5.523089338,2.59951409,27450.11125,1.107209179,0.403878373,56.974,8.714450113,10.19608145,1.733698025,5.70418557,35.24737971,67.9299633,0.433,0.647,0.857,1.089,1.392,1.794,2.323,2.878,3.62,4.207,5.282,6.825,8.84,10.865,13.286,14.838,16.766,23.248,32.493,56.22502886,71.16208641,85.6416955,89.79026621,91.90047818,96.45918391,97.67394951,99.48873134,99.90165497,37.69026632,13.54314003,84.65346535,15.06084866,37.60209001,2.125326744,2.525481865,11.76051319,83.49964362,13.29878831,35.35148723,2.362317731,3.60132602,12.39000352,80.67581837,14.01802182,36.13973312,2.272687641,3.183066282,13.13663505,78.29293994,14.78584826,37.05895606,2.175675176,2.744942117,8.990648059,85.26988156,10.05289586,31.42643892,2.86329974,6.207133202
TCU,4,22.099543462835683,197.39864216520502,219.4981856280407,312.7157597778806,1737333,5342915,24.53774218,-9.910098384,70052.77924,226195,4.233550412,0.320689648,0.337,0.118932224,-28.49869928,72546.22651,-0.513715739,-0.47720055,705678,13.20773398,0.748012296,0.744,0.136044226,-27.07803747,66993.01108,0.077101438,-1.047921012,479188,8.968662238,1.236311631,1.222,0.141990803,-20.77022169,73760.95171,0.165808855,-1.147304405,524853,9.823345496,1.781273137,1.82,0.139184974,-21.3501984,99954.75799,-0.40257287,-0.998861837,3391753,63.48132059,8.96780145,6.781,7.006218256,-1.841937229,65636.22076,1.102142118,0.121296251,931873,17.44128439,0.644287597,0.675,0.225862956,-27.42287695,68340.9518,-0.556723576,-0.397580685,1702418,31.86309346,1.879111452,1.877,0.52623774,-18.28006727,89543.22618,0.203597505,-0.846679262,1556805,29.13774597,5.779623885,6.073,1.82207792,1.339601841,79374.82904,-0.029673662,-1.337102179,1136571,21.27248889,17.37429443,17.901,5.543828515,1.433138739,30281.99335,0.151278361,-0.943935069,42.919,6.181814501,6.8873212090000004,1.575949286,4.660518166,35.41411383,63.76565976,0.539,0.717,0.895,1.133,1.411,1.75,1.94,2.139,2.567,3.09,3.643,4.805,6.262,7.114,8.075,9.514,13.724,18.757,21.746,58.31914305,76.94604648,84.29426723,88.42155266,94.6912308,98.00310995,99.7194947,99.98051605,99.99659358,33.98731387,22.01280228,76.92034139,24.31592817,45.54129286,1.34863087,-0.178980508,18.46261846,77.07967708,20.66475605,42.55365002,1.618584286,0.62958457,15.23911492,78.80085653,17.1525803,39.41296117,1.925864031,1.72210711,14.36132675,77.099506,16.22828864,38.44429679,2.023452946,2.108806205,10.1554621,84.57652275,11.32942439,33.18600761,2.634589394,4.948328647
TCU,42,16.348016494199015,99.02985198060381,115.37786847480282,175.63869319959838,2145095,3500712,37.9944798,-0.733493351,334242.9252,93039,2.657716487,0.278468922,0.295,0.146225944,5.699454169,272996.3536,-0.207087245,-1.218287159,128675,3.675680833,0.73327456,0.726,0.145454773,6.116188383,327434.0867,0.13623019,-1.199049275,97316,2.779891633,1.236902,1.224,0.144368886,4.854080459,615298.9663,0.148459815,-1.191457464,87967,2.512831675,1.743823002,1.74,0.142962425,5.211602129,453307.8059,0.064143445,-1.172007316,3083897,88.09342214,11.26348556,10.355,5.609075553,-1.549675068,325173.5606,0.508185915,-0.329458276,221714,6.33339732,0.542422102,0.555,0.267633567,5.941312035,304590.0974,-0.197477965,-0.948844223,336750,9.619471696,1.930035382,1.896,0.577497761,3.578026542,489761.6011,0.126819594,-1.182266313,1042597,29.78242712,6.408648356,6.617,1.78759455,-2.136103212,283095.4084,-0.277292747,-1.156154367,1889833,53.98424663,14.64553831,14.35,4.353302387,-1.495378285,339963.7361,0.720857657,-0.173317857,49.053,10.14174645,6.397151689,0.573725283,3.444136177,45.90491877,88.37107994,0.796,1.669,2.754,4.004,5.345,6.381,7.396,8.317,8.929,9.574,10.261,10.946,11.643,13.186,15.108,15.923,16.978,18.431,21.978,23.3374269,51.76681913,73.73697121,92.1153238,98.65337871,99.70536589,99.76549821,99.87442199,99.96866263,36.05993939,31.41654979,66.97054698,34.71153927,50.9795967,0.798560727,-1.360598372,25.62455389,70.27123483,28.56958601,47.8418316,1.111168534,-0.758843448,19.1601976,74.87649965,21.55156669,43.11405743,1.55864899,0.441312302,16.32363378,77.00496806,18.4143577,40.50326466,1.812937083,1.301022828,5.423127434,90.40895791,6.121385204,24.89368283,3.926972111,13.44697942
TCU,43,8.339749073407605,28.16353853624392,36.50328760965152,83.42041522545867,2019939,4655517,30.25919128,-5.458930279,156467.5002,95322,2.047506217,0.317554153,0.338,0.129371924,-12.83464878,811372.304,-0.482298338,-0.806139529,201749,4.333546629,0.75564266,0.757,0.144926475,-13.62362114,526512.2899,-0.045535698,-1.225865346,219030,4.704740634,1.249503552,1.247,0.141084174,-16.55961654,518318.4251,0.027494138,-1.138570129,192203,4.128499584,1.748988335,1.749,0.145668811,-15.36718597,621243.466,0.008763468,-1.228280227,3938349,84.59530918,7.481358836,5.59,5.078635676,-3.761941263,79193.38165,1.384710864,1.021216513,297071,6.381052845,0.615071979,0.637,0.247905252,-13.37046138,617916.1168,-0.378796657,-0.776713973,818172,17.57424578,1.999554687,1.995,0.595243859,-14.49219932,524770.2111,0.023153255,-1.265642244,2576851,55.35047987,5.31716559,5.144,1.450506651,-4.34996736,44468.77628,0.470589095,-0.548331269,954559,20.50382374,15.43803844,15.726,3.776180904,1.749310179,923.5826798,0.319138634,-0.109688609,45.445,6.565918285,5.354978944,1.542331552,5.550368161,32.05197189,84.78523438,0.851,1.379,1.974,2.578,3.099,3.519,3.95,4.308,4.714,5.047,5.386,5.776,6.208,6.851,7.705,9.401,12.655,15.959,18.058,43.09166761,79.48419652,86.40483695,95.48047962,99.21243589,99.72269323,99.88039937,99.94438829,99.95996128,35.1322684,30.22017045,69.10511364,33.30807884,50.48526469,0.860239171,-1.259447926,22.65957447,73.29787234,25.30030142,45.89183606,1.299974704,-0.302340489,16.07267645,78.6862334,18.11814815,40.26253208,1.837566206,1.391702427,11.50694692,81.759886,13.0565301,35.00718262,2.400244603,3.783291218,3.989865825,90.491759,4.557429198,21.51540641,4.687618243,20.01754882
TCU,44,13.99603343486529,85.22224025393241,99.2182736887977,158.61272097695124,2041228,4193186,32.74129694,-5.345484816,93016.90159,108243,2.581402304,0.270422706,0.28,0.141012019,-10.05110131,46512.47421,-0.124255549,-1.179078966,232344,5.540989596,0.752411709,0.754,0.139489491,-6.932923532,46368.68184,-0.001141702,-1.157032174,256402,6.114729945,1.26326891,1.268,0.142110916,-10.71165933,95783.10447,-0.098671348,-1.166391715,282184,6.729584617,1.749340317,1.751,0.142499127,-11.58069195,140310.8772,0.011157531,-1.160027937,3029962,72.25918431,9.6007772,6.223,7.903202144,-4.660171843,95541.87265,0.987104564,-0.210487085,340587,8.1223919,0.599229304,0.639,0.264500514,-7.923921185,46414.38094,-0.49136053,-0.771443396,1256697,29.96997987,2.08909939,2.165,0.566485755,-10.0406205,77732.3119,-0.220896089,-1.165937613,1055273,25.16637707,4.915333602,4.246,1.737150626,-6.013383242,28284.82473,0.885914736,-0.530366718,1256578,29.96714193,17.58358561,16.685,6.099077053,-0.931690529,179938.3187,0.429746554,-1.042575233,54.063,9.571176705,10.3012471,1.362707849,3.962433188,35.76108954,79.032435,0.724,1.172,1.559,1.925,2.283,2.549,2.815,3.147,3.567,4.16,5.172,7.518,9.964,11.668,14.238,17.562,21.732,27.085,32.253,55.56897692,67.03615827,77.49913013,84.7296149,89.98110966,95.21941624,98.50682625,99.47259208,99.91619663,36.65945455,14.59212377,84.4233474,16.14501055,38.81266346,2.002516023,2.014755432,9.942775393,85.40772532,11.35908798,32.83953896,2.659138481,5.105956467,6.284722222,87.39583333,7.398256944,26.65119238,3.567111299,10.81028922,4.658605974,85.49075391,5.652780939,23.14819785,4.254660119,16.23893135,2.117115239,90.43430736,2.564047437,15.83968215,6.602970226,41.80902836
TCU,45,19.12358641510648,225.72614698197026,244.84973339707673,277.4340188160071,2135736,3614260,37.14326062,-2.231249704,50331.38757,59795,1.654418885,0.341779045,0.371,0.122958467,-3.013342574,78353.08056,-0.757663709,-0.321615788,164093,4.540154831,0.747010969,0.745,0.145109023,-7.040935166,68990.66886,0.018220765,-1.206040333,154928,4.286575952,1.247852047,1.252,0.141068758,-11.54465073,66138.001439999993,-0.024692383,-1.156446282,124780,3.45243563,1.738319691,1.73,0.144251168,-10.90772415,82776.57839,0.134181378,-1.201426247,3046728,84.29742188,9.800157473,7.591,6.693179876,-1.158070999,47700.09583,0.812606697,-0.356750908,223888,6.194573716,0.63878345,0.656,0.227189117,-5.965263852,71491.13967,-0.425569627,-0.518303831,527023,14.58176778,1.957999435,1.928,0.59660354,-8.769486205,75692.47308,0.11306757,-1.269606768,1451019,40.14705638,5.040806699,4.398,1.64471906,-3.078096101,66560.88026,0.854299521,-0.552952676,1348394,37.3076093,16.25817966,14.963,4.741032888,1.787396004,21827.39701,0.661717041,-0.249954274,55.04,9.068207288,7.822904251,1.314643795,4.82549001,38.89681429,86.06602735,0.865,1.434,2.157,2.895,3.398,3.752,4.008,4.327,4.763,5.976,7.317,8.653,10.672,12.823,14.365,15.048,17.326,20.099,24.053,48.42198025,65.67487816,83.3263102,93.03724568,97.51566371,98.64505588,99.38407607,99.88542559,99.99604343,38.57313234,15.3873116,83.59621451,17.0239993,39.66796629,1.915179817,1.672309077,11.03202847,85.65836299,12.40729537,34.40735458,2.477066797,4.154886328,9.677419355,83.83551932,11.12962779,32.42998644,2.708071891,5.372326182,12.7079646,80.49557522,14.35638584,36.53800877,2.229063663,2.986181137,2.789084664,90.67869783,3.253187166,18.10673511,5.709706489,30.69254588
TCU,46,28.233181973242083,144.962178295942,173.1953602691841,220.88767242421773,1686965,4010442,29.60934685,-12.41254322,116482.2764,202728,5.055003912,0.319927168,0.353,0.12451297,-28.42776597,102203.1357,-0.678140026,-0.332644401,470259,11.72586463,0.765446896,0.784,0.144253253,-24.09215377,180910.7799,-0.144427057,-1.237687443,426343,10.63082324,1.213642063,1.195,0.141043596,-23.94945899,190117.9212,0.355148792,-1.027926974,295228,7.361482849,1.752683045,1.752,0.147330938,-20.79067181,261502.8848,-0.011567005,-1.202957624,2598162,64.78492894,9.099749338,6.941,6.514508392,-6.290972756,78167.81014,0.824040685,-0.223640584,672987,16.78086854,0.631240257,0.651,0.246963775,-25.39819682,157201.1937,-0.438449851,-0.742434261,1259934,31.41633765,1.861723055,1.848,0.575219375,-21.10856344,190557.6768,0.181783143,-1.163069079,907192,22.62074854,5.096150486,4.776,1.597304581,-6.82343584,129368.5168,0.737224013,-0.440831205,1152607,28.74014884,15.36400241,14.192,4.584009829,0.07975326,3382.656019,0.873371731,0.112437443,44.074,6.41061248,6.765498633,1.381641029,4.436411624,34.03440319,65.2235589,0.497,0.738,0.932,1.111,1.34,1.683,2.012,2.299,2.674,3.266,3.943,4.873,5.953,8.543,10.852,12.321,14.071,16.923,20.006,57.99850884,70.42278527,82.6912134,91.64877528,96.55794689,98.83373106,99.60514274,99.83308024,99.97359306,42.69909935,12.3853211,86.66196189,13.70621383,36.22151319,2.280025055,3.204124277,8.496503497,87.48251748,9.658524476,30.62419736,2.961186087,6.801401078,6.054131054,86.11111111,7.127353989,26.18477476,3.653564518,11.42780534,3.738317757,87.7426312,4.487189073,20.8518014,4.834841813,21.51078448,1.90977306,92.4716325,2.277391654,15.06159233,6.984337682,46.97258382
TCU,47,21.165344133807043,160.5567636767765,181.72210781058357,240.29316821757817,1555271,4223540,26.91333909,-11.20893057,95214.40533,160978,3.811447269,0.318880369,0.346,0.128650633,-12.19563898,100403.564,-0.459548193,-0.949962413,702468,16.632209,0.755926624,0.756,0.134292157,-14.08984641,80465.98129,-2.97983e-4,-1.051745901,533427,12.62985552,1.242769558,1.236,0.144713901,-18.51171901,107102.3722,0.073221079,-1.180410951,410545,9.720400422,1.73351759,1.721,0.146593291,-20.79130039,88015.52511,0.173645288,-1.203115578,2144095,50.76535323,12.06111617,10.673,8.996121079,-7.70372638,97729.01361,0.45848162,-1.221133698,863446,20.44365627,0.674445174,0.709,0.216170705,-13.73669668,84183.07788,-0.774997711,0.123373185,1389168,32.89108189,1.779330146,1.668,0.549481193,-19.52600517,89776.6457,0.507555358,-0.851948818,556588,13.17823437,4.82199063,4.2,1.697384254,-13.29177236,94966.69857,0.931706602,-0.357513647,1142311,27.04629292,19.32848592,18.749,6.018929785,-0.354539018,109631.9234,0.052035887,-1.308013357,51.808,8.891629443,10.97419192,1.321441186,3.647693199,33.62305081,57.2056616,0.555,0.703,0.829,0.987,1.172,1.371,1.583,1.837,2.176,2.622,3.208,4.221,7.496,11.9,15.054,18.721,23.632,26.897,31.712,62.25805436,67.9309041,75.6720755,81.85667835,88.33447259,94.46724664,97.66621262,98.71117014,99.88509587,39.41368133,11.72730484,87.21299894,12.99822677,35.37569374,2.374520818,3.645651145,6.212495588,90.39887046,7.12184257,26.53077351,3.60482732,11.05091136,4.375667022,88.65172536,5.270448239,22.48620344,4.409542457,17.59275339,3.074204947,87.49116608,3.901586572,18.99071039,5.353889492,26.95221743,3.526785714,88.75414212,4.113956646,20.27473717,5.016283127,23.23848643
TCU,48,20.084510147132278,132.7971117552704,152.88162190240269,192.85528656027145,2102593,3851562,35.3130377,0.581165863,143660.3318,95215,2.472113911,0.305076616,0.324,0.130964147,-1.721582515,473593.8675,-0.376119126,-0.929473847,163297,4.239760388,0.74049639,0.734,0.144000188,-4.49493132,457100.3043,0.097763571,-1.193100761,150301,3.902338843,1.249458254,1.248,0.14433412,-4.685029037,511808.1578,0.019794782,-1.196930535,151197,3.925602132,1.749353876,1.749,0.144216355,-4.535370405,350832.6846,0.006996233,-1.201216413,3095006,80.35716418,12.69212859,11.409,8.283388125,1.309568736,98046.15042,0.469817975,-1.008413113,258512,6.711874299,0.580122814,0.595,0.252043794,-3.473452988,463175.2046,-0.25579473,-0.871365349,591492,15.35719794,1.98285846,1.981,0.569962874,-4.483954767,352722.9185,0.023718706,-1.172438612,1041029,27.02874834,5.491324231,5.189,1.700004428,-0.656736333,175229.4499,0.388129267,-0.993876607,1763983,45.79915889,18.61981285,18.108,5.983485406,3.400899604,24020.54195,0.256176991,-1.065547148,55.819,12.16156531,10.07663781,0.77758159,2.696747049,42.99775,85.45901637,0.783,1.422,2.059,2.699,3.418,4.229,5.077,6.256,7.596,9.295,11.504,13.218,15.251,17.387,19.054,21.397,24.399,27.434,30.074,37.30593356,53.91788584,68.66013279,81.73698357,90.4237708,96.32902992,99.13608044,99.88916053,99.98678442,35.26764753,21.37784091,77.734375,23.6018608,45.06921853,1.394141543,-0.054359529,15.08161817,81.7246274,16.87727466,39.28478291,1.943706062,1.78974345,9.116607774,85.65371025,10.46266078,31.59109713,2.820378788,5.995360132,8.002832861,86.1898017,9.179504249,29.79079761,3.076506382,7.505940249,6.887839782,85.02932173,7.823698456,27.81365012,3.395086026,9.549960534
